  0.21,  -0.08
  0.31,  -0.11
  0.41,  -0.07
  0.51,  -0.14
  0.61,  -0.17
  0.71,  -0.27
  0.81,  -0.28
  0.91,  -0.36
  1.01,  -0.42
  1.11,  -0.51
  1.21,  -0.64
  1.31,  -0.70
  1.41,  -0.82
  1.51,  -0.89
  1.61,  -1.00
  1.71,  -1.15
  1.81,  -1.27
  1.91,  -1.40
  2.01,  -1.57
  2.11,  -1.69
  2.21,  -1.84
  2.31,  -1.88
  2.41,  -2.10
  2.51,  -2.23
  2.61,  -2.39
  2.71,  -2.49
  2.81,  -2.64
  2.91,  -2.80
  3.01,  -2.98
  3.11,  -3.16
  3.21,  -3.30
  3.31,  -3.45
  3.41,  -3.73
  3.51,  -3.93
  3.61,  -4.11
  3.71,  -4.34
  3.81,  -4.59
  3.91,  -4.85
  4.01,  -5.10
  4.11,  -5.32
  4.21,  -5.68
  4.31,  -5.90
  4.41,  -6.14
  4.51,  -6.51
  4.61,  -6.72
  4.71,  -7.06
  4.81,  -7.32
  4.91,  -7.46
  5.01,  -7.73
  5.11,  -7.98
  5.21,  -8.11
  5.31,  -8.30
  5.41,  -8.37
  5.51,  -8.45
  5.61,  -8.48
  5.71,  -8.53
  5.81,  -8.55
  5.91,  -8.56
  6.01,  -8.62
  6.11,  -8.54
  6.21,  -8.55
  6.31,  -8.61
  6.41,  -8.65
  6.51,  -8.66
  6.61,  -8.75
  6.71,  -8.85
  6.81,  -9.02
  6.91,  -9.21
  7.01,  -9.45
  7.11,  -9.76
  7.21, -10.10
  7.31, -10.44
  7.41, -10.82
  7.51, -11.34
  7.61, -11.91
  7.71, -12.56
  7.81, -13.30
  7.91, -14.12
  8.01, -14.97
  8.11, -16.02
  8.21, -17.13
  8.31, -18.22
  8.41, -19.36
  8.51, -20.22
  8.61, -20.69
  8.71, -20.55
  8.81, -19.87
  8.91, -18.88
  9.01, -17.89
  9.11, -16.86
  9.21, -15.82
  9.31, -15.13
  9.41, -14.37
  9.51, -13.76
  9.61, -13.18
  9.71, -12.76
  9.81, -12.33
  9.91, -12.13
 10.01, -11.87
 10.11, -11.72
 10.21, -11.63
 10.31, -11.55
 10.41, -11.52
 10.51, -11.63
 10.61, -11.80
 10.71, -11.99
 10.81, -12.25
 10.91, -12.60
 11.01, -12.94
 11.11, -13.44
 11.21, -14.01
 11.31, -14.71
 11.41, -15.39
 11.51, -16.35
 11.61, -17.39
 11.71, -18.60
 11.81, -20.02
 11.91, -21.83
 12.01, -24.11
 12.11, -27.04
 12.21, -31.70
 12.31, -39.89
 12.41, -38.19
 12.51, -31.07
 12.61, -27.14
 12.71, -24.51
 12.81, -22.50
 12.91, -21.12
 13.01, -19.90
 13.11, -18.98
 13.21, -18.20
 13.31, -17.60
 13.41, -17.12
 13.51, -16.69
 13.61, -16.30
 13.71, -16.14
 13.81, -16.03
 13.91, -15.96
 14.01, -15.87
 14.11, -16.00
 14.21, -16.10
 14.31, -16.22
 14.41, -16.42
 14.51, -16.75
 14.61, -17.10
 14.71, -17.51
 14.81, -17.97
 14.91, -18.47
 15.01, -19.08
 15.11, -19.74
 15.21, -20.41
 15.31, -21.17
 15.41, -22.07
 15.51, -23.00
 15.61, -24.04
 15.71, -25.14
 15.81, -26.24
 15.91, -27.20
 16.01, -27.92
 16.11, -28.11
 16.21, -27.91
 16.31, -27.35
 16.41, -26.59
 16.51, -25.80
 16.61, -25.09
 16.71, -24.40
 16.81, -23.86
 16.91, -23.34
 17.01, -23.01
 17.11, -22.78
 17.21, -22.69
 17.31, -22.58
 17.41, -22.71
 17.51, -22.75
 17.61, -22.92
 17.71, -23.24
 17.81, -23.57
 17.91, -23.96
 18.01, -24.44
 18.11, -24.98
 18.21, -25.67
 18.31, -26.39
 18.41, -27.30
 18.51, -28.40
 18.61, -29.79
 18.71, -31.29
 18.81, -33.36
 18.91, -35.87
 19.01, -39.30
 19.11, -43.26
 19.21, -43.65
 19.31, -40.03
 19.41, -36.57
 19.51, -34.08
 19.61, -32.21
 19.71, -30.77
 19.81, -29.70
 19.91, -28.90
 20.01, -28.32
 20.11, -27.75
 20.21, -27.30
 20.31, -26.99
 20.41, -26.72
 20.51, -26.49
 20.61, -26.28
 20.71, -26.23
 20.81, -26.22
 20.91, -26.21
 21.01, -26.24
 21.11, -26.27
 21.21, -26.43
 21.31, -26.64
 21.41, -26.93
 21.51, -27.23
 21.61, -27.69
 21.71, -28.12
 21.81, -28.78
 21.91, -29.35
 22.01, -29.93
 22.11, -30.48
 22.21, -31.08
 22.31, -31.63
 22.41, -32.06
 22.51, -32.20
 22.61, -32.14
 22.71, -31.95
 22.81, -31.60
 22.91, -31.24
 23.01, -30.87
 23.11, -30.59
 23.21, -30.21
 23.31, -29.92
 23.41, -29.66
 23.51, -29.35
 23.61, -29.16
 23.71, -29.04
 23.81, -28.90
 23.91, -28.87
 24.01, -28.86
 24.11, -28.98
 24.21, -29.20
 24.31, -29.44
 24.41, -29.75
 24.51, -30.19
 24.61, -30.74
 24.71, -31.41
 24.81, -32.16
 24.91, -33.02
 25.01, -33.99
 25.11, -34.93
 25.21, -36.01
 25.31, -37.01
 25.41, -37.91
 25.51, -38.81
 25.61, -39.62
 25.71, -40.46
 25.81, -41.24
 25.91, -42.28
 26.01, -43.40
 26.11, -44.75
 26.21, -46.35
 26.31, -47.84
 26.41, -48.49
 26.51, -47.92
 26.61, -46.63
 26.71, -45.00
 26.81, -43.36
 26.91, -42.02
 27.01, -40.88
 27.11, -40.01
 27.21, -39.25
 27.31, -38.68
 27.41, -38.28
 27.51, -38.02
 27.61, -37.97
 27.71, -37.96
 27.81, -38.08
 27.91, -38.41
 28.01, -38.79
 28.11, -39.28
 28.21, -39.90
 28.31, -40.58
 28.41, -41.33
 28.51, -42.04
 28.61, -42.83
 28.71, -43.33
 28.81, -43.94
 28.91, -44.06
 29.01, -43.74
 29.11, -43.47
 29.21, -43.27
 29.31, -42.93
 29.41, -42.96
 29.51, -42.98
 29.61, -43.20
 29.71, -43.35
 29.81, -44.20
 29.91, -44.79
 30.01, -45.78
 30.11, -46.99
 30.21, -48.56
 30.31, -50.62
 30.41, -52.38
 30.51, -53.79
 30.61, -51.91
 30.71, -49.13
 30.81, -47.10
 30.91, -45.35
 31.01, -43.86
 31.11, -42.66
 31.21, -41.92
 31.31, -41.48
 31.41, -41.18
 31.51, -41.28
 31.61, -41.34
 31.71, -41.89
 31.81, -42.51
 31.91, -43.42
 32.01, -44.27
 32.11, -45.08
 32.21, -45.73
 32.31, -46.12
 32.41, -46.51
 32.51, -46.61
 32.61, -46.80
 32.71, -47.14
 32.81, -47.41
 32.91, -47.46
 33.01, -47.13
 33.11, -46.68
 33.21, -46.60
 33.31, -46.10
 33.41, -46.07
 33.51, -46.12
 33.61, -46.26
 33.71, -46.76
 33.81, -46.88
 33.91, -47.54
 34.01, -47.79
 34.11, -48.45
 34.21, -48.93
 34.31, -49.51
 34.41, -49.57
 34.51, -49.81
 34.61, -49.55
 34.71, -49.14
 34.81, -49.57
 34.91, -49.37
 35.01, -50.53
 35.11, -51.66
 35.21, -54.63
 35.31, -59.86
 35.41, -71.71
 35.51, -58.35
 35.61, -52.53
 35.71, -49.05
 35.81, -46.89
 35.91, -45.31
 36.01, -44.23
 36.11, -43.31
 36.21, -42.76
 36.31, -42.35
 36.41, -41.90
 36.51, -41.57
 36.61, -41.27
 36.71, -41.13
 36.81, -41.24
 36.91, -41.21
 37.01, -41.56
 37.11, -42.07
 37.21, -43.07
 37.31, -44.48
 37.41, -46.36
 37.51, -48.99
 37.61, -51.41
 37.71, -51.99
 37.81, -49.79
 37.91, -47.41
 38.01, -45.42
 38.11, -44.27
 38.21, -43.48
 38.31, -42.96
 38.41, -42.87
 38.51, -43.09
 38.61, -43.49
 38.71, -44.24
 38.81, -45.07
 38.91, -46.09
 39.01, -46.99
 39.11, -48.09
 39.21, -49.30
 39.31, -50.14
 39.41, -50.54
 39.51, -50.76
 39.61, -50.51
 39.71, -50.56
 39.81, -50.15
 39.91, -50.18
 40.01, -49.96
 40.11, -49.71
 40.21, -49.40
 40.31, -49.27
 40.41, -48.93
